OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
1, comb, central, 0, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 0, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0446339
1, comb, down, 0, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0446339
1, comb, central, 0, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 0, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0697484
1, comb, down, 0, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0697484
1, comb, central, 0, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 0, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0653906
1, comb, down, 0, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0653906
1, comb, central, 0, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 0, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0672634
1, comb, down, 0, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0672634
2, comb, central, 0, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 0, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0689997
2, comb, down, 0, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0689997
2, comb, central, 0, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 0, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0231386
2, comb, down, 0, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0231386
2, comb, central, 0, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 0, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0228727
2, comb, down, 0, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0228727
2, comb, central, 0, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 0, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0287163
2, comb, down, 0, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0287163
2, comb, central, 0, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 0, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0274757
2, comb, down, 0, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0274757
2, comb, central, 0, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 0, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0268039
2, comb, down, 0, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0268039
2, comb, central, 0, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 0, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0323645
2, comb, down, 0, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0323645
2, comb, central, 0, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 0, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0275249
2, comb, down, 0, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0275249
2, comb, central, 0, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 0, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0348531
2, comb, down, 0, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0348531
2, comb, central, 0, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 0, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0432938
2, comb, down, 0, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0432938
2, comb, central, 0, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 0, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0585853
2, comb, down, 0, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0585853
2, comb, central, 0, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 0, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0602825
2, comb, down, 0, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0602825
2, comb, central, 0, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 0, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0871067
2, comb, down, 0, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0871067
2, comb, central, 0, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 0, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0780367
2, comb, down, 0, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0780367
2, comb, central, 0, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 0, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0690592
2, comb, down, 0, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0690592
0, comb, central, 1, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.0708222
0, comb, down, 1, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.0708222
0, comb, central, 1, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.0321669
0, comb, down, 1, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.0321669
0, comb, central, 1, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.0331644
0, comb, down, 1, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.0331644
0, comb, central, 1, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.0463583
0, comb, down, 1, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.0463583
0, comb, central, 1, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.0323125
0, comb, down, 1, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.0323125
0, comb, central, 1, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.0277323
0, comb, down, 1, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.0277323
0, comb, central, 1, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.0267809
0, comb, down, 1, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.0267809
0, comb, central, 1, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.0307393
0, comb, down, 1, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.0307393
0, comb, central, 1, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.03568
0, comb, down, 1, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.03568
0, comb, central, 1, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.0369795
0, comb, down, 1, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.0369795
0, comb, central, 1, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.050622
0, comb, down, 1, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.050622
0, comb, central, 1, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.062528
0, comb, down, 1, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.062528
0, comb, central, 1, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.0984212
0, comb, down, 1, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.0984212
0, comb, central, 1, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.120922
0, comb, down, 1, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.120922
0, comb, central, 1, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x)))
0, comb, up, 1, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) + 0.107257
0, comb, down, 1, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.989971*((1.+(0.0021189*x))/(1.+(0.00219937*x))) - 0.107257
1, comb, central, 1, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.091837
1, comb, down, 1, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.091837
1, comb, central, 1, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0378839
1, comb, down, 1, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0378839
1, comb, central, 1, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0351172
1, comb, down, 1, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0351172
1, comb, central, 1, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0451842
1, comb, down, 1, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0451842
1, comb, central, 1, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0420645
1, comb, down, 1, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0420645
1, comb, central, 1, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0343671
1, comb, down, 1, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0343671
1, comb, central, 1, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0448244
1, comb, down, 1, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0448244
1, comb, central, 1, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0348051
1, comb, down, 1, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0348051
1, comb, central, 1, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.044203
1, comb, down, 1, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.044203
1, comb, central, 1, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0547829
1, comb, down, 1, 0.0, 2.4, 160.0, 210.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0547829
1, comb, central, 1, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0779859
1, comb, down, 1, 0.0, 2.4, 210.0, 260.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0779859
1, comb, central, 1, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.0892677
1, comb, down, 1, 0.0, 2.4, 260.0, 320.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.0892677
1, comb, central, 1, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.139497
1, comb, down, 1, 0.0, 2.4, 320.0, 400.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.139497
1, comb, central, 1, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.130781
1, comb, down, 1, 0.0, 2.4, 400.0, 500.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.130781
1, comb, central, 1, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x)))
1, comb, up, 1, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) + 0.134527
1, comb, down, 1, 0.0, 2.4, 500.0, 670.0, 0, 1, 0.901113*((1.+(0.0862255*x))/(1.+(0.0800219*x))) - 0.134527
2, comb, central, 1, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.137999
2, comb, down, 1, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.137999
2, comb, central, 1, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0462772
2, comb, down, 1, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0462772
2, comb, central, 1, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0457454
2, comb, down, 1, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0457454
2, comb, central, 1, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0574327
2, comb, down, 1, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0574327
2, comb, central, 1, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0549514
2, comb, down, 1, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0549514
2, comb, central, 1, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0536078
2, comb, down, 1, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0536078
2, comb, central, 1, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0647289
2, comb, down, 1, 0.0, 2.4, 80.0, 100.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0647289
2, comb, central, 1, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
2, comb, up, 1, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) + 0.0550497
2, comb, down, 1, 0.0, 2.4, 100.0, 120.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18)))))) - 0.0550497
2, comb, central, 1, 0.0, 2.4, 120.0, 160.0, 0, 1, 0.660687+(0.0121137*(log(x+19)*(log(x+18)*(3-(0.424408*log(x+18))))))
